,leaked_target_0,leaked_target_1,leaked_target_2,leaked_target_3,leaked_target_4,leaked_target_5,leaked_target_6,leaked_target_7,leaked_target_8,leaked_target_9,leaked_target_10,leaked_target_11,leaked_target_12,leaked_target_13,leaked_target_14,leaked_target_15,leaked_target_16,leaked_target_17,leaked_target_18,leaked_target_19,leaked_target_20,leaked_target_21,leaked_target_22,leaked_target_23,leaked_target_24,leaked_target_25,leaked_target_26,leaked_target_27,leaked_target_28,leaked_target_29,leaked_target_30,leaked_target_31,leaked_target_32,leaked_target_33,leaked_target_34,leaked_target_35,leaked_target_36,leaked_target_37,compiled_leak
2787,,,,20130333.34,,,,,,,,,,20130333.34,,20130333.34,,,,,20130333.34,20130333.34,20130333.34,20130333.34,20130333.34,20130333.34,,20130333.34,,20130333.34,,,,20130333.34,,20130333.34,20130333.34,,20130333.34
2788,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,1000000.0,,,,,,,,,,,1000000.0
2789,40000.0,40000.0,,,40000.0,,,,,40000.0,40000.0,,,,40000.0,40000.0,40000.0,,,40000.0,,,40000.0,,,,,,40000.0,,,,,,,40000.0,,40000.0,40000.0
2790,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,,60000.0,60000.0,60000.0,,60000.0,60000.0,60000.0
2791,3797000.0,3797000.0,3797000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3797000.0
2792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,,,,200000.0,,,,200000.0,,,,200000.0,200000.0,,,200000.0,,200000.0,,,,,,,,,,,200000.0,,,,,,,,,,200000.0
2795,,,400000.0,,400000.0,,,400000.0,,,,,400000.0,,,,,,,,,,,,,400000.0,,,,,,,,400000.0,,,,,400000.0
2796,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,2000000.0,,,2000000.0,,,,,,,,,2000000.0
2797,,,1200000.0,1200000.0,,,,,,,,,,,,,1200000.0,,,,,,1200000.0,1200000.0,1200000.0,,,1200000.0,1200000.0,1200000.0,,,,1200000.0,,,,,1200000.0
2798,,,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0
2799,,,,,,,,,,,,,,,,,,,,2000000.0,,2000000.0,,,2000000.0,2000000.0,,,,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,,2000000.0
2800,,,,,,,,,,,11800000.0,,,,,,,,,,,,,,,,,,,,,,11800000.0,11800000.0,,,,,11800000.0
2801,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,,,,,,,,,2000000.0
2802,,,1656363.64,,1656363.64,,,,,1656363.64,1656363.64,,1656363.64,,,,,,1656363.64,,1656363.64,,,1656363.64,,1656363.64,,,,,,,,,,,,,1656363.64
2803,27500000.0,27500000.0,27500000.0,27500000.0,27500000.0,27500000.0,27500000.0,,,27500000.0,27500000.0,27500000.0,27500000.0,,,,27500000.0,27500000.0,27500000.0,27500000.0,,,27500000.0,27500000.0,27500000.0,,,,,,,,,,,,,,27500000.0
2804,,,,,,,,2200000.0,,,,,,,,,,,,,,,2200000.0,,,,,,2200000.0,,,,2200000.0,,,,,,2200000.0
2805,,,,,3142857.14,,,3142857.14,3142857.14,3142857.14,,,,3142857.14,3142857.14,3142857.14,,3142857.14,3142857.14,,,3142857.14,3142857.14,3142857.14,,,,3142857.14,3142857.14,,3142857.14,,,3142857.14,,3142857.14,3142857.14,,3142857.14
2806,,,,,,,,,,,,,,5000000.0,5000000.0,,,,,,,,,,,,,,,,,,,5000000.0,5000000.0,5000000.0,,,5000000.0
2807,,,,,,,,,,,,4000000.0,,,,,,,4000000.0,,4000000.0,,4000000.0,,4000000.0,,,,,,,,,4000000.0,,,,,4000000.0
2808,8000000.0,,,,,,,,,,,,,,,,,8000000.0,,,,,,,8000000.0,,,,,,,,,,,,,,8000000.0
2809,3400000.0,3400000.0,3400000.0,,,3400000.0,3400000.0,,3400000.0,,,,3400000.0,,,3400000.0,,3400000.0,3400000.0,3400000.0,,,,3400000.0,3400000.0,3400000.0,3400000.0,3400000.0,,,,3400000.0,3400000.0,,,3400000.0,,3400000.0,3400000.0
2810,,,,2000000.0,,2000000.0,,2000000.0,,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,,,2000000.0,,,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,,2000000.0,,,,2000000.0,,2000000.0,,2000000.0
2811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,,,,,2000000.0,2000000.0,2000000.0,,,,,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,,2000000.0,2000000.0,2000000.0,2000000.0
2813,,,2000000.0,,,2000000.0,,2000000.0,2000000.0,,,,2000000.0,,,,,,,,2000000.0,2000000.0,2000000.0,,,2000000.0,,2000000.0,2000000.0,,2000000.0,2000000.0,,,,,,,2000000.0
2814,15000000.0,,,,15000000.0,,,,,15000000.0,,,,,15000000.0,,15000000.0,,,,,,,,,,,,,,,,,,,,,,15000000.0
2815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,,,,,,,4000000.0,,,,,4000000.0,,,,,,,,,,4000000.0,4000000.0,,4000000.0,,,,,,4000000.0,,,,,,,,4000000.0
2817,500000.0,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0
2818,,,,,,40000000.0,,,,,,40000000.0,40000000.0,,40000000.0,,,40000000.0,40000000.0,40000000.0,,,,,,,,,40000000.0,,,,,,,40000000.0,,,40000000.0
2819,2000000.0,,,,2000000.0,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0
2820,,6050000.0,,6050000.0,6050000.0,6050000.0,6050000.0,,,6050000.0,,,6050000.0,,6050000.0,,6050000.0,,6050000.0,,6050000.0,6050000.0,,6050000.0,6050000.0,,6050000.0,6050000.0,6050000.0,,6050000.0,,,6050000.0,6050000.0,,6050000.0,6050000.0,6050000.0
2821,,,,1000000.0,,,1000000.0,,,,,,,,,1000000.0,,1000000.0,,1000000.0,1000000.0,,,1000000.0,1000000.0,,1000000.0,1000000.0,1000000.0,,1000000.0,,,1000000.0,,,1000000.0,,1000000.0
2822,,,,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0
2823,120000.0,120000.0,,120000.0,120000.0,,,,,,,120000.0,,,,,120000.0,,,,,,,,,120000.0,120000.0,120000.0,,,,,,,120000.0,,,,120000.0
2824,1227333.34,,,1227333.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227333.34
2825,,3300000.0,3300000.0,3300000.0,3300000.0,,3300000.0,3300000.0,3300000.0,3300000.0,,,,,,3300000.0,,3300000.0,,,3300000.0,,,,3300000.0,,,,,,,,,,3300000.0,,,,3300000.0
2826,,2000000.0,,,2000000.0,,,,,2000000.0,,,,2000000.0,2000000.0,,,,,,,,,,,,,,,,2000000.0,,,,,2000000.0,,,2000000.0
2827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828,,,,,30000.0,,30000.0,30000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0
2829,,,,,,,,,,,2000000.0,,,,2000000.0,,,,,,,,,2000000.0,,,,,,2000000.0,,,,,,,,,2000000.0
2830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0
2834,,,14000000.0,,14000000.0,14000000.0,14000000.0,,,,14000000.0,,,14000000.0,,,,,,,,14000000.0,,,,,,,,,,,,,14000000.0,,,,14000000.0
2835,280000.0,280000.0,280000.0,280000.0,,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,,,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,,280000.0,,,280000.0,,280000.0,,280000.0,,,280000.0,,,280000.0
2836,,,20000000.0,,,20000000.0,,20000000.0,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
2837,,,,,,,,,,,,,,8000000.0,,,,,,,,,,,,,8000000.0,8000000.0,8000000.0,,,,,,,,,,8000000.0
2838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,,,18333333.34,,18333333.34,,,18333333.34,18333333.34,18333333.34,,,,,,,18333333.34,,,18333333.34,,,,18333333.34,18333333.34,,,,18333333.34,,,18333333.34,,,,18333333.34,18333333.34,18333333.34,18333333.34
2840,,,,,,,,,1800000.0,,1800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800000.0
2841,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,1000000.0,,,,1000000.0,,1000000.0,,,,1000000.0
2842,,,,,,,,,,,12000000.0,,,,,,,,12000000.0,12000000.0,12000000.0,,,,12000000.0,,,,,,12000000.0,12000000.0,,,,,,,12000000.0
2843,,,,1500000.0,,,1500000.0,,,,,,1500000.0,1500000.0,,1500000.0,,1500000.0,,,,,,,,,,,,,,,,1500000.0,,1500000.0,,1500000.0,1500000.0
2844,200000.0,,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,,,200000.0,200000.0,200000.0,,200000.0,,200000.0,200000.0,,,,,,200000.0,,200000.0,,,,,,,,,,,200000.0
2845,,,,,6000000.0,,6000000.0,,,,6000000.0,,,,,6000000.0,,,,,,6000000.0,,,,,,,,6000000.0,,,,,,,,,6000000.0
2846,,66000.0,,66000.0,,66000.0,66000.0,,66000.0,66000.0,,,,,66000.0,,,,,,66000.0,,66000.0,66000.0,,,,,,,,,,,,,,,66000.0
2847,,,,9400000.0,9400000.0,,,,,9400000.0,9400000.0,9400000.0,,,,,,9400000.0,9400000.0,,,9400000.0,9400000.0,,9400000.0,9400000.0,9400000.0,9400000.0,9400000.0,,9400000.0,,,,,,,,9400000.0
2848,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,,400000.0,400000.0,400000.0,400000.0,400000.0
2849,,,,,,,1800000.0,,1800000.0,,,,,,1800000.0,,,,,,1800000.0,,1800000.0,,,1800000.0,,1800000.0,1800000.0,,,,1800000.0,1800000.0,,1800000.0,,1800000.0,1800000.0
2850,366000.0,366000.0,,366000.0,,,366000.0,,366000.0,366000.0,,,,,366000.0,,366000.0,,366000.0,,366000.0,366000.0,,,,,366000.0,,,,,366000.0,,,,,,,366000.0
2851,,,1035000.0,,1035000.0,,1035000.0,,1035000.0,,1035000.0,,,,,1035000.0,,1035000.0,1035000.0,,,,,1035000.0,1035000.0,,1035000.0,,,,1035000.0,,1035000.0,,,,,1035000.0,1035000.0
2852,11000000.0,11000000.0,,,11000000.0,,,,,11000000.0,11000000.0,,11000000.0,,,,11000000.0,,,,,,,,,,,,,,,,,,,,,,11000000.0
2853,200000.0,,,,,,,,,,,,,,200000.0,200000.0,,,,200000.0,200000.0,,,,,200000.0,,,,200000.0,,,,,200000.0,200000.0,,,200000.0
2854,7900000.0,7900000.0,,,,,,7900000.0,,,7900000.0,7900000.0,7900000.0,,,7900000.0,7900000.0,,7900000.0,7900000.0,7900000.0,,,,,,7900000.0,,7900000.0,7900000.0,,,7900000.0,,,,,,7900000.0
2855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0,,,3028000.0,3028000.0,3028000.0,,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0,,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0,,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0,3028000.0
2857,,,,,,,,,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,4000000.0,,,,4000000.0
2858,,,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,,,,,,12000000.0
2859,40000000.0,40000000.0,40000000.0,,,40000000.0,,,,40000000.0,,40000000.0,40000000.0,40000000.0,,,40000000.0,40000000.0,,40000000.0,40000000.0,,40000000.0,,,,40000000.0,,,,,,,,,40000000.0,,,40000000.0
2860,,,,,,,4000000.0,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0
2861,,6000000.0,6000000.0,,6000000.0,6000000.0,6000000.0,,6000000.0,,,6000000.0,6000000.0,,6000000.0,6000000.0,6000000.0,,6000000.0,,,6000000.0,6000000.0,,,,,,,6000000.0,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,6000000.0
2862,4522250.0,,4522250.0,4522250.0,,,,,,4522250.0,,4522250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4522250.0
2863,,2324000.0,,2324000.0,,,,,,,,,,,2324000.0,,,,,,,,,,,,,,,,,,,2324000.0,,,,,2324000.0
2864,,,,,,,,,,,,,,,,,,125000.0,125000.0,125000.0,,,,125000.0,,125000.0,,,,,125000.0,125000.0,,125000.0,,,,,125000.0
2865,200000.0,,200000.0,200000.0,200000.0,200000.0,,200000.0,200000.0,200000.0,200000.0,,200000.0,200000.0,,,200000.0,,200000.0,200000.0,,,,200000.0,,200000.0,,200000.0,,,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,,200000.0,200000.0
2866,,,,,,,,,,,,,,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,6000000.0
2867,6000000.0,,,6000000.0,,6000000.0,,,,6000000.0,,,,6000000.0,,,6000000.0,6000000.0,,6000000.0,,6000000.0,,,,,6000000.0,,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,6000000.0,,,6000000.0
2868,,,6000000.0,,6000000.0,6000000.0,,,,6000000.0,6000000.0,,,,,6000000.0,6000000.0,6000000.0,,6000000.0,6000000.0,6000000.0,,,,,,6000000.0,,6000000.0,,6000000.0,,6000000.0,,,6000000.0,6000000.0,6000000.0
2869,,,,,,,,,,,,2000000.0,,,,,,2000000.0,,,,,,,2000000.0,,,,,,,,,,,,,,2000000.0
2870,574000.0,574000.0,574000.0,574000.0,574000.0,574000.0,,,574000.0,574000.0,574000.0,,574000.0,,574000.0,574000.0,,574000.0,574000.0,,574000.0,574000.0,574000.0,574000.0,574000.0,,574000.0,574000.0,574000.0,574000.0,574000.0,574000.0,574000.0,574000.0,,,574000.0,574000.0,574000.0
2871,,3000000.0,,3000000.0,,,,3000000.0,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0
2872,,,,,,,,,,,600000.0,,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,600000.0
2873,,,,,,20000000.0,20000000.0,,20000000.0,,,,,,,,,,,,,20000000.0,,,20000000.0,,,,20000000.0,20000000.0,,,,,,,,,20000000.0
2874,10000000.0,,10000000.0,10000000.0,,,10000000.0,,,,10000000.0,10000000.0,10000000.0,,,,,,10000000.0,,,,,,,,,,,,,,,,,,,,10000000.0
2875,,3300000.0,,,,,,,,,,,,,3300000.0,3300000.0,3300000.0,3300000.0,,,,,3300000.0,,,,3300000.0,,,,,,,,,,,,3300000.0
2876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,,,,,,,,,,,,,,,,,,,,102000.0,,,,,,,,,,,,,,,,102000.0,,,102000.0
2878,6000000.0,,,,,,,,,6000000.0,,,,,6000000.0,6000000.0,,,,,,,,6000000.0,,,,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,,,,,,6000000.0
2879,,,,,,,,,,,,200000.0,,,,,,,,,200000.0,,,,,,,,,,,,,,,,,,200000.0
2880,5000000.0,5000000.0,5000000.0,,,,,5000000.0,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0
2881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2882,,5937000.0,5937000.0,5937000.0,5937000.0,,5937000.0,,,5937000.0,,5937000.0,,,,,,,,,,5937000.0,5937000.0,,,,5937000.0,5937000.0,5937000.0,,5937000.0,5937000.0,,,,,5937000.0,5937000.0,5937000.0
2883,8000000.0,8000000.0,8000000.0,,8000000.0,8000000.0,,8000000.0,,,,,,,,,8000000.0,,,,,8000000.0,,,,8000000.0,,,,,,,,8000000.0,8000000.0,,,,8000000.0
2884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2885,8000000.0,,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,,8000000.0,,8000000.0,,,,,,,,,,,,,,,,,,,,,,,8000000.0
2886,,1590666.66,1590666.66,1590666.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590666.66
2887,,,,,,,,,,74000.0,,,,,,,,,,,,,,,,,,,,,,,,,74000.0,,,,74000.0
2888,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0
2889,,,69000.0,69000.0,69000.0,,,,69000.0,69000.0,,,69000.0,,,,,,,,,,,,,69000.0,69000.0,,,,,,,,,,,,69000.0
2890,,,800000.0,,800000.0,800000.0,,,800000.0,800000.0,,,,,,,,,,800000.0,,800000.0,,,,800000.0,,800000.0,,,,,800000.0,,,,,,800000.0
2891,,,,,,,31000000.0,,,31000000.0,31000000.0,,,,,,,,,,31000000.0,,,,,,,,,,,,,,,,,,31000000.0
2892,600000.0,600000.0,600000.0,600000.0,,600000.0,600000.0,600000.0,,600000.0,,600000.0,,,,600000.0,600000.0,,600000.0,600000.0,,,600000.0,,600000.0,,,,,,600000.0,,600000.0,,600000.0,,600000.0,,600000.0
2893,,1000000.0,1000000.0,,,,,1000000.0,,,,,,1000000.0,,1000000.0,1000000.0,,,,,,,,,,,,,,,1000000.0,,,,,,1000000.0,1000000.0
2894,,10000000.0,,10000000.0,,,,10000000.0,10000000.0,,,10000000.0,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,,,,,,,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,,10000000.0,10000000.0,10000000.0,10000000.0
2895,1400000.0,1400000.0,,,,,,1400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0
2896,,,,,,,,,,,,,,,1400000.0,1400000.0,,,,,,,,,,,,,,,,,,,,,,,1400000.0
2897,193333.34,,,,,,,,,,,,,,193333.34,,,,,,193333.34,,,193333.34,193333.34,,,,,,,193333.34,,,,,,,193333.34
2898,17057333.34,17057333.34,,,,,,,,17057333.34,17057333.34,17057333.34,17057333.34,,,17057333.34,17057333.34,17057333.34,17057333.34,17057333.34,17057333.34,17057333.34,17057333.34,,,17057333.34,17057333.34,17057333.34,,17057333.34,,17057333.34,17057333.34,,17057333.34,17057333.34,,17057333.34,17057333.34
2899,,10000000.0,10000000.0,,,,10000000.0,10000000.0,10000000.0,,,,,,,,,,,,,,,10000000.0,,,,,,,,,,,,,,,10000000.0
2900,12886500.0,12886500.0,12886500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12886500.0
2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,121000.0,121000.0,121000.0,121000.0,121000.0,,,121000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121000.0
2903,,,186666.66,186666.66,,186666.66,186666.66,186666.66,186666.66,186666.66,186666.66,,,186666.66,186666.66,186666.66,,186666.66,186666.66,,,186666.66,186666.66,,,,,,,,,,,,,,,,186666.66
2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000.0,,,70000.0
2905,,320000.0,,,,,,,,,,,,,,,,,320000.0,,,320000.0,,320000.0,,,,,,,,,320000.0,,,,,,320000.0
2906,2200000.0,,,,,,,,,,,,,2200000.0,,,2200000.0,,,,2200000.0,2200000.0,,,,,,,,,,,,,,,,,2200000.0
2907,,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,20000000.0,,,,,,,,,,,,20000000.0
2908,,,,,,,,,,,,,,,,,,,,,,6000000.0,,,,,6000000.0,,,,,,,,,,,,6000000.0
2909,,,,,,,4000000.0,,,4000000.0,,,,4000000.0,4000000.0,,,,4000000.0,,,4000000.0,,,,4000000.0,4000000.0,4000000.0,,4000000.0,,4000000.0,,,,,,,4000000.0
2910,,20000000.0,,,,,,,,,,,,,,,20000000.0,,,20000000.0,,,,,,,,,,,,,,,,,,,20000000.0
2911,,8000000.0,,,,,8000000.0,,8000000.0,8000000.0,,,,,,8000000.0,,,8000000.0,8000000.0,8000000.0,,,8000000.0,8000000.0,,8000000.0,8000000.0,8000000.0,,,,,,8000000.0,,8000000.0,8000000.0,8000000.0
2912,,600000.0,600000.0,,,,,,,,,,,600000.0,,,,,,600000.0,600000.0,,,,,600000.0,600000.0,600000.0,600000.0,600000.0,,,600000.0,,600000.0,,600000.0,,600000.0
2913,38430000.0,38430000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38430000.0
2914,,,,,,,,,,,,,,,,,,,,,,,1600000.0,,,,,,,,,,,,,,,,1600000.0
2915,,,,,,,,,,,,,,,,,,,,,19650000.0,,,,,,,,,,,,,,,,,,19650000.0
2916,,1275333.34,1275333.34,1275333.34,1275333.34,,1275333.34,1275333.34,1275333.34,1275333.34,,1275333.34,,,1275333.34,,1275333.34,,,,,,,,,,1275333.34,1275333.34,,,,1275333.34,1275333.34,1275333.34,,1275333.34,1275333.34,,1275333.34
2917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,,,,,,,,,4000000.0
2918,14000000.0,14000000.0,,,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0
2919,,4100000.0,,4100000.0,,4100000.0,4100000.0,,,,4100000.0,,4100000.0,4100000.0,,,4100000.0,4100000.0,4100000.0,4100000.0,,4100000.0,,,4100000.0,,,4100000.0,,,4100000.0,4100000.0,4100000.0,4100000.0,4100000.0,,4100000.0,,4100000.0
2920,330000.0,,,,,,,,,,,,,,,,,,,330000.0,,,,,,,,,330000.0,,,,,330000.0,330000.0,,,,330000.0
2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0
2923,,800000.0,,,,,,,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000.0
2924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,,,,,,,,,,,400000.0,400000.0,,,,,,400000.0,,,,,,,,,,,,400000.0,,,,400000.0,,,,,400000.0
2926,1200000.0,1200000.0,1200000.0,1200000.0,,,,,,,,,1200000.0,,,,,1200000.0,1200000.0,,,,,,,,1200000.0,,,,,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,,,1200000.0
2927,21750000.0,,,,21750000.0,,21750000.0,21750000.0,,21750000.0,21750000.0,,,,,,,,,,,,,,,,21750000.0,,,,,,,,,,,,21750000.0
2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2929,,,,,,,,,,,,22000000.0,,,,,,,,,,,,,,,,,,,,,,,,22000000.0,,,22000000.0
2930,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,,,,,20000000.0,,,,20000000.0,,,,,,,,,20000000.0,20000000.0,20000000.0
2931,128500.0,,128500.0,128500.0,,,128500.0,128500.0,,,,,,,,,,,,,,,,,,,128500.0,128500.0,,128500.0,128500.0,128500.0,,128500.0,,128500.0,,,128500.0
2932,,,,,,,13776000.0,13776000.0,,,,,,,,13776000.0,,13776000.0,,,,,,,,,,,13776000.0,,,,13776000.0,,,,,,13776000.0
2933,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,,,,4000000.0,,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,4000000.0,,4000000.0,,,,4000000.0
2934,202000.0,,,,,,,,,,,,,,,,202000.0,,,,,,,,,,202000.0,,,,,202000.0,,,,,202000.0,,202000.0
2935,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000.0
2936,,,,,,,,4000000.0,,4000000.0,,4000000.0,4000000.0,,,4000000.0,4000000.0,,4000000.0,4000000.0,4000000.0,,4000000.0,4000000.0,,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,,4000000.0,,,,,4000000.0
2937,,,,,,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0
2938,,,,,,,110800.0,110800.0,110800.0,110800.0,110800.0,,,,110800.0,110800.0,,,,,,,,,,,,,,,,,,,,,,,110800.0
2939,237000.0,,237000.0,237000.0,237000.0,237000.0,237000.0,,,237000.0,237000.0,237000.0,237000.0,237000.0,,,237000.0,,,237000.0,,,237000.0,,,237000.0,237000.0,237000.0,,,,,237000.0,,,237000.0,237000.0,237000.0,237000.0
2940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,,,2000000.0,,,2000000.0,2000000.0,,2000000.0,,2000000.0,,2000000.0,2000000.0,,,,2000000.0,,2000000.0,2000000.0,,,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,,,2000000.0,,,2000000.0,,,2000000.0,2000000.0
2942,,,,,,,,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0
2943,10000000.0,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0
2944,5333333.34,,5333333.34,5333333.34,,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34,,,,,5333333.34,,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34,,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34,5333333.34
2945,,,,,600000.0,,600000.0,,,600000.0,600000.0,600000.0,600000.0,,,,,,,,,,,,,,600000.0,600000.0,,,,600000.0,600000.0,,,,,600000.0,600000.0
2946,,2100000.0,,,,2100000.0,,,2100000.0,,2100000.0,2100000.0,2100000.0,,,,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,,,,2100000.0,2100000.0,,,2100000.0,,2100000.0,,,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0
